brand,avg_rating,review_count,rating_std,verified_ratio,avg_helpful_votes,avg_sentiment_score,positive_ratio,avg_text_length,first_review_date,last_review_date,brand_age_days,norm_rating,norm_helpful,brand_reputation_score,brs_category
MISSION,4.1,150,1.191412223895794,0.78,1.9333333333333333,0.5378186666666667,0.82,283.12,2014-10-27 15:52:00.000,2023-02-08 12:29:07.317,3025,0.7749999999999999,0.19333333333333333,64.21,Good (60-70)
MISSKY,4.297872340425532,141,1.0673376815440225,0.7304964539007093,3.234042553191489,0.6664156028368795,0.8865248226950354,212.5177304964539,2017-02-26 20:14:34.000,2023-01-26 17:54:19.772,2159,0.824468085106383,0.3234042553191489,69.12,Good (60-70)
MISSMAY,4.418918918918919,148,1.05632860220204,0.9459459459459459,3.168918918918919,0.6777371621621622,0.8851351351351351,204.70945945945945,2016-12-07 18:42:13.000,2023-02-10 16:35:37.820,2255,0.8547297297297298,0.3168918918918919,75.07,Very Good (70-80)
MISSWHO,4.359375,64,1.1459686067336434,0.9375,4.40625,0.4691859375,0.734375,141.65625,2019-11-22 22:02:22.713,2023-03-10 04:55:54.437,1203,0.83984375,0.440625,73.81,Very Good (70-80)
MITALOO,3.9135802469135803,81,1.5668242631529987,1.0,0.9259259259259259,0.5609148148148149,0.8024691358024691,337.69135802469134,2019-04-23 17:44:18.359,2022-08-28 12:01:06.666,1222,0.7283950617283951,0.09259259259259259,65.59,Good (60-70)
MITILLY,4.205128205128205,117,1.2214918912208557,0.9487179487179487,2.9316239316239314,0.6196333333333334,0.8803418803418803,163.4957264957265,2017-09-15 21:32:15.095,2023-02-24 18:09:28.220,1987,0.8012820512820513,0.2931623931623931,73.09,Very Good (70-80)
MIXIN,4.36986301369863,73,1.0207139292762537,0.9452054794520548,1.1232876712328768,0.5941520547945206,0.8493150684931506,138.21917808219177,2017-12-06 02:28:48.429,2023-03-13 19:11:53.548,1923,0.8424657534246576,0.11232876712328768,68.73,Good (60-70)
MJ Metals Jewelry,4.896551724137931,58,0.3598077055831007,0.9827586206896551,0.017241379310344827,0.6549344827586207,0.9137931034482759,191.58620689655172,2014-11-14 01:38:16.000,2019-06-11 22:24:58.454,1670,0.9741379310344827,0.0017241379310344827,71.81,Very Good (70-80)
MKF Collection,4.454545454545454,55,1.0508934790820164,1.0,0.9454545454545454,0.5593563636363637,0.8545454545454545,118.45454545454545,2016-03-19 20:57:44.000,2023-03-16 14:49:40.951,2552,0.8636363636363635,0.09454545454545454,70.32,Very Good (70-80)
MNLYBABY,4.233333333333333,120,1.1207240556727538,0.75,1.0,0.6736350000000001,0.8916666666666667,168.0,2018-01-10 22:03:00.073,2022-12-03 20:20:53.086,1787,0.8083333333333333,0.1,63.75,Good (60-70)
MOCOLY,4.417910447761194,67,1.0610065794121437,0.9402985074626866,0.3283582089552239,0.6400014925373134,0.8656716417910447,177.67164179104478,2020-01-30 10:35:35.728,2023-03-07 00:19:16.278,1131,0.8544776119402986,0.03283582089552239,67.33,Good (60-70)
MODARANI,4.180555555555555,72,1.202419964703679,0.9027777777777778,1.4583333333333333,0.6506805555555555,0.9166666666666666,189.75,2019-08-04 14:48:15.311,2023-01-02 07:17:18.780,1246,0.7951388888888888,0.14583333333333331,69.01,Good (60-70)
MOERDENG,4.360869565217391,230,1.138925844373699,0.8739130434782608,1.5347826086956522,0.5996173913043479,0.8521739130434782,181.18695652173912,2018-06-01 02:53:31.306,2023-03-17 19:52:06.171,1750,0.8402173913043478,0.15347826086956523,67.99,Good (60-70)
MOLERANI,4.342465753424658,438,1.1102086481970777,0.9497716894977168,1.3721461187214612,0.6252340182648403,0.8721461187214612,147.7123287671233,2017-05-22 17:04:26.000,2023-03-06 13:17:43.160,2113,0.8356164383561644,0.13721461187214612,69.87,Good (60-70)
MONFOOT,4.368421052631579,57,1.1593036540984487,0.8947368421052632,0.45614035087719296,0.5511824561403509,0.8245614035087719,151.42105263157896,2020-06-22 20:46:37.971,2023-02-26 18:40:27.447,978,0.8421052631578947,0.045614035087719294,65.18,Good (60-70)
MONNURO,4.444444444444445,117,1.0540925533894594,0.9230769230769231,3.52991452991453,0.6461350427350427,0.8888888888888888,172.07692307692307,2019-03-02 22:26:41.255,2023-03-11 02:14:52.170,1469,0.8611111111111112,0.35299145299145296,75.65,Very Good (70-80)
MOONCOLOUR,4.3,60,1.093896781918443,0.9666666666666667,2.716666666666667,0.6472133333333333,0.9333333333333333,135.36666666666667,2014-11-23 18:32:42.000,2023-01-15 23:28:41.963,2975,0.825,0.27166666666666667,74.92,Very Good (70-80)
MOREOK,4.745762711864407,59,0.6043868462871548,0.8983050847457628,0.423728813559322,0.6218677966101694,0.8305084745762712,237.64406779661016,2018-05-16 16:04:38.227,2023-03-07 23:30:41.299,1756,0.9364406779661016,0.0423728813559322,67.69,Good (60-70)
MOUSYA,4.2631578947368425,57,1.2323948200480244,0.7368421052631579,0.7894736842105263,0.700640350877193,0.8947368421052632,250.12280701754386,2020-01-05 15:00:48.740,2023-03-04 18:00:52.876,1154,0.8157894736842106,0.07894736842105263,63.16,Good (60-70)
MSBASIC,4.133333333333334,105,1.2714820748507103,0.9619047619047619,0.8857142857142857,0.5500780952380953,0.8,206.4,2016-05-22 02:20:22.000,2023-02-25 02:27:06.085,2470,0.7833333333333334,0.08857142857142856,65.85,Good (60-70)
MUK LUKS,4.027692307692308,325,1.315565373028741,0.9507692307692308,1.0338461538461539,0.5301538461538462,0.8338461538461538,167.62153846153845,2012-11-16 20:22:00.000,2023-03-17 00:01:31.672,3772,0.756923076923077,0.10338461538461538,66.12,Good (60-70)
MUSSHOE,4.0675675675675675,74,1.2962652472632656,0.8648648648648649,1.3243243243243243,0.6359608108108109,0.8783783783783784,198.36486486486487,2019-10-24 17:06:58.257,2023-03-12 01:08:52.288,1234,0.7668918918918919,0.13243243243243244,66.06,Good (60-70)
MUXXN,4.314903846153846,416,1.1082903322738482,0.9783653846153846,2.360576923076923,0.6674394230769232,0.8870192307692307,228.47115384615384,2015-01-20 16:53:32.000,2023-03-13 06:44:22.606,2973,0.8287259615384615,0.2360576923076923,73.25,Very Good (70-80)
MVE,4.121212121212121,99,1.2557843899879035,0.9595959595959596,0.36363636363636365,0.5937656565656566,0.8787878787878788,144.05050505050505,2018-03-30 12:27:57.818,2022-12-19 14:18:45.994,1725,0.7803030303030303,0.03636363636363636,66.38,Good (60-70)
MYHALF,4.571428571428571,56,0.7829348714848594,0.7678571428571429,1.1428571428571428,0.6827535714285714,0.875,171.64285714285714,2019-09-28 20:43:55.368,2022-11-08 20:57:05.468,1137,0.8928571428571428,0.11428571428571428,66.25,Good (60-70)
MadSportsStuff,4.586206896551724,116,0.9047600260000856,0.9827586206896551,0.33620689655172414,0.618598275862069,0.9224137931034483,95.78448275862068,2015-11-26 02:25:32.000,2023-02-21 03:18:32.455,2644,0.896551724137931,0.03362068965517241,70.88,Very Good (70-80)
Madden Girl,4.193548387096774,217,1.1342132363325352,0.9493087557603687,1.0783410138248848,0.5849889400921658,0.8294930875576036,194.9815668202765,2008-11-26 05:18:16.000,2023-03-06 19:00:21.742,5213,0.7983870967741935,0.10783410138248847,67.13,Good (60-70)
Made By Johnny,4.11291569992266,1293,1.2390430954666598,0.9737045630317092,2.3975251353441607,0.5873038669760248,0.8337200309358082,177.76411446249034,2014-07-28 16:28:20.000,2023-03-16 00:16:30.159,3152,0.7782289249806651,0.23975251353441607,70.64,Very Good (70-80)
Made by Emma,4.035294117647059,85,1.3666700826629443,0.9764705882352941,1.0470588235294118,0.5283329411764706,0.7764705882352941,161.91764705882352,2016-04-22 13:06:27.000,2022-12-15 02:54:13.875,2427,0.7588235294117647,0.10470588235294118,65.41,Good (60-70)
Mae,3.7886178861788617,123,1.2626541945787446,0.5365853658536586,1.5121951219512195,0.5931796747967479,0.8536585365853658,279.3008130081301,2017-01-24 23:27:27.000,2022-09-14 01:48:25.415,2058,0.6971544715447154,0.15121951219512195,55.97,Fair (50-60)
Maelstrom,4.106060606060606,66,1.1913636385870265,1.0,0.5454545454545454,0.5922818181818182,0.8484848484848485,235.78787878787878,2014-02-24 11:59:15.000,2022-11-21 22:22:16.637,3192,0.7765151515151516,0.05454545454545454,66.99,Good (60-70)
Maggie Tang,3.966666666666667,60,1.1927274919513247,0.9333333333333333,1.0166666666666666,0.6076266666666666,0.8166666666666667,204.58333333333334,2015-02-27 19:07:07.000,2022-08-18 19:00:32.423,2728,0.7416666666666667,0.10166666666666666,64.83,Good (60-70)
Maidenform,4.087318087318088,962,1.2637033598727492,0.9428274428274428,1.1382536382536383,0.5200668399168399,0.7879417879417879,195.83160083160084,2012-12-12 14:26:23.000,2023-03-18 18:26:13.041,3748,0.7718295218295219,0.11382536382536383,65.41,Good (60-70)
MakeMeChic,3.9764309764309766,297,1.4080307995746164,0.9865319865319865,1.1885521885521886,0.5781828282828283,0.8249158249158249,170.1885521885522,2017-02-13 18:21:18.000,2023-03-12 19:06:44.048,2218,0.7441077441077442,0.11885521885521885,66.86,Good (60-70)
Maks,4.107142857142857,56,1.2746275238968146,0.9821428571428571,1.8035714285714286,0.5715267857142857,0.8571428571428571,167.32142857142858,2012-10-22 18:25:34.000,2022-10-28 14:13:09.353,3657,0.7767857142857142,0.18035714285714285,69.91,Good (60-70)
Mamia,3.7755102040816326,98,1.4180763232836553,0.9897959183673469,0.4387755102040816,0.5561438775510203,0.8367346938775511,157.57142857142858,2014-12-08 16:51:41.000,2022-12-09 10:07:03.960,2922,0.6938775510204082,0.04387755102040816,64.11,Good (60-70)
Mansy,4.015384615384615,65,1.4522859964155184,1.0,0.3076923076923077,0.6207923076923078,0.8615384615384616,144.8,2016-10-15 18:50:42.000,2022-12-31 20:16:21.069,2268,0.7538461538461538,0.03076923076923077,66.15,Good (60-70)
MapofBeauty,4.25,56,1.1793680896603447,0.9821428571428571,0.5,0.5606910714285714,0.8035714285714286,190.57142857142858,2013-12-10 06:37:27.000,2023-03-01 20:51:07.193,3368,0.8125,0.05,66.21,Good (60-70)
Marino Avenue,4.575809199318569,587,0.9486621535729741,0.938671209540034,0.19761499148211242,0.6197991482112436,0.8841567291311755,167.59965928449745,2015-10-03 18:09:11.000,2023-02-14 19:04:01.959,2691,0.8939522998296423,0.019761499148211244,68.41,Good (60-70)
Marshal,4.428571428571429,119,1.1090645666844923,0.9831932773109243,0.3949579831932773,0.5223075630252101,0.8403361344537815,141.8655462184874,2012-11-30 14:58:01.000,2023-01-02 15:56:01.476,3685,0.8571428571428572,0.03949579831932773,68.0,Good (60-70)
Marvel,4.397058823529412,272,1.0919322510153577,0.9485294117647058,0.33455882352941174,0.5651819852941177,0.8455882352941176,120.99632352941177,2012-02-04 15:25:21.000,2023-03-14 13:34:35.415,4055,0.849264705882353,0.033455882352941176,66.92,Good (60-70)
Marycrafts,4.0495049504950495,101,1.299047632873886,0.9603960396039604,1.2475247524752475,0.6557663366336633,0.8712871287128713,222.8019801980198,2017-01-17 03:28:37.000,2023-02-04 03:21:18.845,2208,0.7623762376237624,0.12475247524752475,67.97,Good (60-70)
Match,3.9614643545279384,519,1.286422478663646,0.9460500963391136,0.7071290944123314,0.5134225433526012,0.7996146435452793,164.59537572254337,2014-03-25 19:23:06.000,2023-03-09 17:02:07.112,3270,0.7403660886319846,0.07071290944123314,63.92,Good (60-70)
Mato & Hash,4.365079365079365,63,1.1259632048876556,0.9206349206349206,1.4285714285714286,0.558084126984127,0.8412698412698413,203.73015873015873,2013-03-29 01:17:09.000,2023-03-09 05:02:36.181,3632,0.8412698412698412,0.14285714285714285,68.65,Good (60-70)
Maui Rippers,4.4,50,0.9258200997725513,0.98,0.96,0.648468,0.88,155.58,2014-08-12 00:03:52.000,2023-03-02 17:49:32.863,3124,0.8500000000000001,0.096,70.15,Very Good (70-80)
MaxGear,4.071428571428571,56,1.3329003626015625,0.9642857142857143,0.23214285714285715,0.3950857142857143,0.7321428571428571,139.16071428571428,2016-07-17 14:32:02.000,2021-11-24 07:34:46.637,1955,0.7678571428571428,0.023214285714285715,62.19,Good (60-70)
Med Couture,4.48087431693989,183,0.9541207911564322,0.9890710382513661,1.2459016393442623,0.6772573770491803,0.9180327868852459,157.07650273224044,2015-03-29 15:31:11.000,2023-02-21 01:12:50.165,2885,0.8702185792349726,0.12459016393442623,72.55,Very Good (70-80)
Meeshine,4.228571428571429,70,1.2873006086935783,0.9428571428571428,0.6571428571428571,0.5742785714285714,0.8142857142857143,133.2,2018-01-24 22:30:15.277,2022-11-16 15:58:57.056,1756,0.8071428571428572,0.06571428571428571,65.75,Good (60-70)
Meltonian,4.388888888888889,72,1.1076628809809297,0.9305555555555556,0.6111111111111112,0.5195124999999999,0.7916666666666666,146.08333333333334,2010-07-07 16:32:23.000,2023-03-08 22:26:34.775,4627,0.8472222222222223,0.061111111111111116,65.76,Good (60-70)
Mephisto,4.516129032258065,62,0.8635028830174083,0.967741935483871,0.8548387096774194,0.6251532258064516,0.8709677419354839,240.2741935483871,2012-10-14 16:57:42.000,2023-02-17 03:19:59.317,3777,0.8790322580645162,0.08548387096774193,70.08,Very Good (70-80)
Merino.tech,4.421052631578948,76,0.9558683018733887,0.9210526315789473,4.144736842105263,0.6584578947368421,0.8947368421052632,390.0921052631579,2019-11-05 16:50:35.063,2023-03-09 12:00:29.900,1219,0.855263157894737,0.41447368421052627,77.14,Very Good (70-80)
Merrell,4.288249211356467,2536,1.178420335776068,0.9491324921135647,1.2701104100946372,0.5755155362776025,0.8324132492113565,247.3391167192429,2010-02-06 19:23:01.000,2023-03-19 22:07:15.052,4789,0.8220623028391167,0.12701104100946373,68.27,Good (60-70)
Metal Factory,4.532934131736527,167,0.9804377626747196,0.9580838323353293,0.9221556886227545,0.6217155688622754,0.8922155688622755,133.562874251497,2013-03-18 18:25:43.000,2023-03-07 23:36:02.283,3641,0.8832335329341316,0.09221556886227546,70.64,Very Good (70-80)
Metme,4.611111111111111,54,0.8989861515223306,0.9629629629629629,0.6111111111111112,0.6831481481481482,0.9444444444444444,175.16666666666666,2017-10-24 10:30:18.115,2022-06-11 21:15:33.979,1691,0.9027777777777777,0.061111111111111116,71.78,Very Good (70-80)
Metog,4.083333333333333,60,1.3313898264807709,0.8833333333333333,1.65,0.5033716666666667,0.8333333333333334,134.08333333333334,2016-03-16 21:58:42.000,2023-03-01 13:26:56.731,2540,0.7708333333333333,0.16499999999999998,66.31,Good (60-70)
Meyeeka,4.218181818181818,55,1.2865530907113218,1.0,0.36363636363636365,0.5817890909090909,0.8363636363636363,136.83636363636364,2017-09-27 23:46:00.294,2022-12-12 03:03:32.782,1901,0.8045454545454545,0.03636363636363636,66.93,Good (60-70)
MiYang,4.108108108108108,222,1.3171431538778402,0.9369369369369369,0.8198198198198198,0.6144810810810811,0.8828828828828829,183.4144144144144,2015-10-15 23:55:33.000,2023-03-13 00:21:44.919,2705,0.777027027027027,0.08198198198198198,66.97,Good (60-70)
Miagooo,4.305084745762712,59,1.0381388733115322,0.9491525423728814,2.0338983050847457,0.6366898305084746,0.864406779661017,203.16949152542372,2018-02-11 00:28:59.551,2022-01-21 00:43:02.755,1440,0.826271186440678,0.20338983050847456,71.08,Very Good (70-80)
Michael Kors,4.505226480836237,287,1.0237428932423147,0.8362369337979094,1.0139372822299653,0.6218923344947735,0.8641114982578397,209.35191637630663,2012-03-05 20:48:07.000,2023-03-13 18:18:22.118,4024,0.8763066202090593,0.10139372822299653,66.95,Good (60-70)
Micosuza,3.981818181818182,55,1.3122063564415172,0.9818181818181818,2.690909090909091,0.5197618181818182,0.7454545454545455,233.34545454545454,2016-01-04 04:14:45.000,2023-01-07 21:18:12.693,2560,0.7454545454545455,0.2690909090909091,68.55,Good (60-70)
Miessial,4.148148148148148,54,1.3233377955133911,0.8888888888888888,1.3333333333333333,0.6098703703703704,0.8703703703703703,198.09259259259258,2019-04-17 03:06:28.180,2023-03-09 17:44:22.168,1422,0.787037037037037,0.13333333333333333,66.99,Good (60-70)
Milano Moda,4.175,80,1.122553598844385,1.0,0.175,0.5626675,0.925,113.3625,2014-11-28 02:13:57.000,2022-10-19 22:48:12.161,2882,0.79375,0.017499999999999998,68.41,Good (60-70)
Mile High Life,4.546511627906977,86,0.8630585385938033,0.9767441860465116,0.32558139534883723,0.4959779069767442,0.813953488372093,162.1046511627907,2018-02-10 21:20:38.426,2022-11-22 15:38:00.704,1745,0.8866279069767442,0.03255813953488372,67.75,Good (60-70)
Milumia,3.7836990595611284,638,1.4428682788273532,0.9686520376175548,1.6504702194357366,0.5453117554858934,0.8197492163009404,201.1050156739812,2016-08-04 17:32:43.000,2023-03-14 02:31:24.726,2412,0.6959247648902821,0.16504702194357365,66.23,Good (60-70)
Minclouse,4.62,50,0.6667006794044592,0.92,0.12,0.6274219999999999,0.92,102.22,2019-06-07 09:34:35.555,2023-02-07 21:30:41.563,1341,0.905,0.012,68.92,Good (60-70)
Mini Melissa,4.56,50,1.0909647481163876,0.92,0.64,0.66605,0.9,201.22,2014-12-16 18:26:18.000,2021-04-29 22:42:35.229,2326,0.8899999999999999,0.064,69.35,Good (60-70)
Minibee,4.075268817204301,279,1.30497023704133,0.9713261648745519,2.78494623655914,0.5772437275985662,0.8387096774193549,211.31182795698925,2017-07-19 21:17:14.309,2023-03-16 03:25:42.397,2065,0.7688172043010753,0.278494623655914,71.43,Very Good (70-80)
Minnetonka,4.3049040511727075,938,1.1433056238769632,0.9690831556503199,0.8059701492537313,0.5747910447761194,0.8411513859275054,194.4669509594883,2007-01-09 19:24:18.000,2023-03-17 11:30:29.356,5910,0.8262260127931769,0.08059701492537313,67.93,Good (60-70)
Minthunter,4.224,125,1.0914920241163826,0.968,0.744,0.6119232,0.864,134.848,2018-11-17 01:57:42.433,2023-01-25 23:03:35.017,1530,0.806,0.0744,67.81,Good (60-70)
Minus33 Merino Wool,4.497175141242938,177,1.0287033640446173,0.8757062146892656,1.497175141242938,0.6298723163841807,0.903954802259887,278.3898305084746,2011-11-21 22:11:49.000,2023-02-24 19:48:30.998,4112,0.8742937853107344,0.1497175141242938,70.09,Very Good (70-80)
Mio Marino,4.407608695652174,184,1.160434598788768,0.9836956521739131,0.6847826086956522,0.5300554347826086,0.8478260869565217,118.96195652173913,2017-01-28 17:39:00.000,2023-01-23 19:22:12.219,2186,0.8519021739130435,0.06847826086956522,68.8,Good (60-70)
Mippo,4.1342592592592595,216,1.277909778599197,0.9768518518518519,1.5324074074074074,0.6450189814814814,0.8981481481481481,162.60185185185185,2018-01-29 18:15:15.946,2023-03-08 00:15:50.460,1863,0.7835648148148149,0.15324074074074073,70.3,Very Good (70-80)
Miscly,4.564102564102564,78,0.9881077756788356,0.9871794871794872,0.28205128205128205,0.4778153846153846,0.7564102564102564,117.12820512820512,2016-07-26 18:01:48.000,2023-03-14 17:47:20.445,2421,0.891025641025641,0.028205128205128206,66.57,Good (60-70)
Mishansha,4.10091743119266,327,1.3380575207158698,0.9021406727828746,0.7125382262996942,0.5432522935779817,0.8318042813455657,186.70642201834863,2018-05-30 11:58:02.045,2023-03-09 14:21:36.136,1744,0.775229357798165,0.07125382262996942,64.51,Good (60-70)
Miss Lavish London,4.376237623762377,101,1.1476191454355826,0.9900990099009901,1.7722772277227723,0.5835415841584158,0.8514851485148515,134.990099009901,2017-01-14 18:30:06.000,2023-03-16 13:23:37.751,2251,0.8440594059405941,0.17722772277227722,71.57,Very Good (70-80)
